ID	Label	Text
12594	Loaded Language	This bill would fight dark money by requiring all organizations that spend money on elections to disclose major donors every election cycle. Keeping Foreign Money out of Ballot Measures Act: It doesn’t matter if the vote is on a statewide ballot initiative or local referendum, foreign donors shouldn’t have a say in decisions by Maine voters. This bill would prohibit foreign nationals from making political contributions or donations to state ballot measures and initiatives
22456	No Propaganda	I continue to press the Centers for Medicare & Medicaid Services (CMS) to use its authority to stop these overpayments and improve delivery of benefits. I am also working on legislation to address many of these issues.Separately, my AARP-endorsed bipartisan NOTICE Act was signed into law
18925	Loaded Language	This investment is a significant step forward in addressing environmental injustices that disproportionately impact the health, welfare, and economic prosperity of communities of color. The Inflation Reduction Act (IRA) builds on the Bipartisan Infrastructure Law by advancing President Biden’s Justice40 Initiative, which commits to delivering 40% of the benefits of clean energy, climate change, and related federal investments to communities underserved with infrastructure and overburdened by pollution. Every American has the right to live in clean and environmentally safe communities
23847	Appeal to Fear	A strong economy is essential for a successful nation. In recent years, we have seen skyrocketing inflation rates, record-breaking gas prices, increased tax rates, and an unstable supply chain, all of which have made it more difficult for folks to provide for their families. The broken budget process in Washington has made it incredibly difficult to identify areas of wasteful and duplicative spending
15011	Loaded Language	 Congressman Thompson is and has been a consistent supporter of our armed fighting forces and veterans, making sure that these 22.6 million heroes get the services they deserve. Congressman Thompson is committed to ensuring that Veterans are provided the very best services
15321	No Propaganda	A federal office is created to collect insurance information. Executive compensation and securitization reforms attempt to reduce incentives to take excessive risks. Intermediaries who provide investment advice to retail investors and municipalities may be subject to a fiduciary duty
6296	No Propaganda	I passed an amendment through the House that prohibited bonuses for senior executive service employees at the Internal Revenue Service.I secured $279.26 million into federal law for Bureau of Reclamation projects and rural water projects, including the Arkansas Valley Conduit that will provide an abundant supply of clean water for 50,000 people in Southeastern Colorado
2669	No Propaganda	2166San Ramon Valley Unifiedwww.srvusd.k12
11637	Loaded Language	Protecting America’s national security is an essential role of the federal government, as is supporting the men and women in uniform who serve our nation and protect our freedom.America should always stand on the side of democracy, including helping to support Ukraine as it defends itself from Putin’s unjust invasion of their sovereign territory.As a physicist, I’m especially concerned about the proliferation of nuclear weapons and I’m committed to working with my colleagues to pursue policies that promote nonproliferation and reduce nuclear stockpiles
7940	No Propaganda	ctphilanthropy.org/ For more information about state and local funding, please contact your state and local representatives. You can find your state and local contact information by visiting the official State of Connecticut website: www
21387	Loaded Language	 This landmark legislation includes major wins for families in our community—securing tax relief, investing in border security, strengthening national defense, increasing energy production, supporting families, securing healthcare, and cutting wasteful federal government spending. WHAT DOES THE ONE BIG BEAUTIFUL BILL ACCOMPLISH?Secures Tax Relief Eliminates taxes on tipsEliminates taxes on overtimePrevents a 22% tax hike on average taxpayers in our districtShields small businesses from a devastating 43% tax increaseSecures take-home pay for a family of four up to $10,700Preserves Death Tax exemptions for family farmsProvides tax relief for 88% of seniors receiving Social Security benefitsInvests in Border SecurityBoosts funding for border wall constructionAllocates nearly $150 billion to secure our border and facilitate deportationsStrengthens law enforcement efforts to stop fentanyl from coming across our bordersEquips the Coast Guard with critical tools and resourcesFunds the hiring of 18,000 law enforcement officers to better protect our communities and secure the borderProvides hiring bonuses for ICE and Border Patrol agentsStrengthens National DefenseProvides our military with modern equipmentFunds the Golden Dome missile defense systemExpands housing, healthcare, and benefits for U.S
19935	No Propaganda	If you have questions about the vaccines please consult with your physician and visit the CDC website.Updates on Economic Impact PaymentsFor a full list of questions and answers regarding the status of your EIP visit the IRS website.Information for Student Loan Borrowers:The interest on federal student loans is set at 0% and are placed in forbearance (suspension of payments) until August 31, 2022
19355	Appeal to Fear	I oppose the plan of some House and Senate Republicans to cut these and many other programs that provide a safety net for Oregonians and Americans in need.Finally, we need a tax code that leads to better jobs, better wages, and a better future for all of us. Currently, our tax code exacerbates income inequality at a time when it is rising and threatening our nation's prosperity
14245	Appeal to Fear	 Additionally, there has been an increasing presence of heroin and opioid abuse in Michigan which has sadly led to numerous overdoses and deaths. As a member of the Bipartisan Heroin Task Force, I’ve been working with my colleagues to foster awareness, develop best practices, and promote collaboration to address problems associated with heroin addiction. In October 2018, the President signed into law, the SUPPORT for Patients and Communities Act, a series of legislative solutions to fight the crisis our country is currently facing
12110	Loaded Language	This needs to change.  Working families who rent their homes shouldn’t be at such high risk to lose the roof over their heads. Many of these eviction laws are state and local, not federal, but they need to change
18620	No Propaganda	""" If you don't have insurance that qualifies as minimum essential coverage, you may have to pay a fee when you file your taxes. You do not need to sign up if you care covered by Medicare, Medicaid for Elderly, Blind or Disabled, the VA health program, or a good and affordable insurance through your job or your spouse's job. Young adults can stay on their parents' insurance until they turn 26, but they can also go to the Marketplace to see if they can get a less expensive insurance"""
16596	No Propaganda	695 - USPS Fairness Act H.Res.119- Expressing that the USPS should take all appropriate measures to restore service standards in effect as of 7/1/2012 H
23358	No Propaganda	""" Voting Rights Since its passage in 1965, the Voting Rights Act (VRA) has served as a benchmark to ensure all Americansâ€™ voices are heard at the ballot box.Â  But on June 25, 2013, the Supreme Court invalidated Section Four of the VRA, a provision that protects voting rights in nine states that historically have had discriminatory voting practices. The Supreme Court found that Section Four had an outdated formula that placed undue and outdated federal burden on the nine states"""
15866	No Propaganda	"""Making Higher Education More Affordable My bipartisan Earn to Learn Act would establish a matched-savings program to help low-income students and adult learners pay for tuition, books, fees, and other education-related expenses. Iâ€™ve also introduced the Pell Grant Sustainability Act to ensure the Pell Grants' value keeps pace with costs."""
1905	No Propaganda	We must be prepared for the next disaster. I strongly support resiliency investments and am working hard to ensure citizens in our district and across the country can protect their homes, which is often their most valuable asset. I have introduced legislation that would provide a tax credit to homeowners who invest in disaster mitigation activities to protect their homes to make these protective measures more affordable
18897	Loaded Language	  Student Loan Forgiveness The Biden Administration's student debt forgiveness plan would be a financial lifeline for many in our community and help boost our economy at home and nationwide. Under President Biden's program, over 700,000 applications for debt relief have already been approved for Ohioans. This program  In fact: 28% of those who attended my telephone town hall in February 2023 had zero to $10,000 in student loan debt – which means the Biden Administration's plan could eliminate their debt, leaving them with more money to contribute to our economy
5981	No Propaganda	 There is also a multitude of birds, insects, reptiles, and amphibians, making Browns Canyon a hotspot of biodiversity. Browns Canyon (Photo Credit: Bob Wick)Bull Gulch – 19,839 acres The landscape of Bull Gulch demonstrates the Colorado River's beautiful transition from alpine forests to desert canyons. While the Colorado River never crosses into the area, it provides the defining boundary
1777	Name Calling	Unfortunately, federal bailouts and burdensome regulations have created a climate of uncertainty, and the volatility is a direct consequence of these misguided policies. The Dodd-Frank Act created massive new government bureaucracies that give too much authority to federal regulators. Dodd-Frank should be repealed so we can rein in federal bureaucrats and regulations that pose a threat to our economic recovery
14669	Appeal to Fear	We must do more to ensure that small business owners have the resources and support they need – not only to keep the lights on but to continue growing and expanding to serve as the economic engines of our local communities. That’s why I’ve spent the past two years working hand-in-hand with many of our small business owners to identify and enact solutions that would help to strengthen our economy and create the pro-business climate we need to support Minnesota. In the midst of the COVID-19 pandemic, I helped establish the Paycheck Protection Program and led the charge in Washington to establish and fully fund the Restaurant Revitalization Fund, which has kept so many of our favorite bars and restaurants afloat
23694	Loaded Language	I came to Washington to roll up my sleeves and solve problems. Far too often, politicians in Washington let politics get in the way of getting important work done on behalf of the American people. I am working to change that
11793	No Propaganda	Mrvan looks forward to advancing policies that clearly define our nation’s values and priorities through the federal funding process.Congressman Mrvan serves on the House Appropriations Subcommittee on Commerce, Justice, and Science.  Through this Subcommittee, he will focus on providing adequate and appropriate funds, oversight, and direction for the International Trade Commission, which is responsible for defending our domestic manufacturing workforce from unfair trade practices, the Department of Commerce, which promotes economic development and job creation programs, and the Department of Justice, which invests in local first responder and law enforcement agencies
1414	No Propaganda	 With the enactment of the Medicare Part D prescription drug program, more people are taking advantage of the many benefits such as lower prices and greater choices that are being offered.With increasing premiums, higher costs of living, and skyrocketing drug prices, the Administration needs to compromise with Congress on real-life, affordable options provided by the private sector has to work to ensure our senior citizens and future generations do not have to choose between buying groceries and prescription drugs.I opposed the President's healthcare bill, the Patient Protection and Affordable Care Act (PPACA), also known as Obamacare
8114	No Propaganda	Local Municipalities Some municipalities in the affected region have decided to waive local building and permitting fees associated with construction and repairs to homes with crumbling foundations. Call your town officials for further information on your town's policies. Schools: One elementary school in Connecticut has tested positive for pyrrhotite in the concrete used to pour the school
20858	Loaded Language	America is a nation of immigrants, and we benefit tremendously when people legally immigrate to our country. Unfortunately, throughout the past decade, millions of people have chosen to disregard our immigration laws and illegally enter our country or overstay their visas.The Obama Administration failed to successfully protect our borders over the last several years
15448	No Propaganda	Local & Regional Food Systems & Food DesertsLocal food systems have the potential to yield significant benefits to the economy and create jobs.  According to a recent study by the Union of Concerned Scientists, a modest amount of public funding for between 100-500 farmers markets could create as many as 13,500 jobs over a five-year period.  By providing further investment in local and regional food systems, we can bolster agriculture and put people back to work
12599	Loaded Language	Democracy for All Constitutional Amendment: Corporations aren’t people. This constitutional amendment would overturn the Citizens United decision, distinguishing between corporations and real people, and limiting corporate spending in elections. The amendment would also enact federal public campaign financing — just like we have in Maine
17427	Name Calling	FIGHTING TO END GUN VIOLENCEOur country has too many politicians who only send “thoughts and prayers” every time we lose another life to the gun violence epidemic. Enough. I’ve heard from countless kids and parents across the Hudson Valley who face the constant anxiety of whether they will be safe each day at school
11629	Loaded Language	The Women’s Health Protection Act, which I was proud to help pass for a second time in July 2022, would enshrine access to safe abortion care and reproductive health care into federal law. I was also proud to vote for the Right to Contraception Act, which would place the right to access and use contraception into federal law. As long as I have a vote in Congress, I’ll fight to defend women’s bodily autonomy and the right for every American to access reproductive health care
11261	No Propaganda	 I remain committed to ending this shutdown by working with both parties to ensure critical Affordable Care Act (ACA) tax credits remain in place to prevent insurance premiums from spiking and to reopen the government as soon as possible.What This Means for YouMany constituents have reached out asking how the shutdown affects our community. Here’s what you need to know:Federal agencies have furloughed staff, which may slow or suspend services
20719	No Propaganda	Our roads, bridges, airports, ports, and waterways are all vital to our state’s economy. Without flowing highways, tourists can’t make it to the coast. Without the Port of Charleston, the hard work of countless entrepreneurs and workers never reaches global markets
12793	Name Calling	" Today, House Republicans are saying the quiet part loud. President Trump ""couldn't care less"" if you are forced to pay more for your next car. Rather, he is executing an economic policy that benefits his bank account over the American people"
18105	Loaded Language	Our veterans followed through on their promise to defend our country. Now, we must ensure we keep every promise made to them and their families for their service. I truly consider this my most sacred honor as your voice in Congress
8532	No Propaganda	S. Chamber of Commerce.
13804	Appeal to Fear	This legislation was included in the FY2024 NDAA, which passed the House in July 2023.MONITORING ROGUE NATIONSCongress must stand firm against provocations that threaten the security of our citizens and our allies around the world. Amidst aggression from nations such as North Korea and Iran, it is imperative that America retains its ability to promote peace through strength
20331	Loaded Language	Health issues affect us all and determining the best means of addressing them is an important part of my work in Congress.Prior to being elected to Congress, I spent 28 years as a therapist, rehabilitation services manager and a licensed nursing home administrator. As a result, I've learned firsthand the importance of access to quality healthcare in rural communities and have become a strong advocate for increased access, affordability, quality of care, and patient choice
20734	Name Calling	The current Congress in Washington has failed to end wasteful spending. The national debt is $34,000,000,000,000. Inflation is up
11528	Appeal to Fear	 As COVID-19 upended our economy, I heard from constituents about the financial stress they experienced as a result of rising prices and supply chain issues. I understand the concern and frustration these costs create – no family should have to worry about how they will put food on the table or fill up their gas tank. In Washington, DC, my colleagues and I have been fighting to control inflation and lower costs for our community
18712	Loaded Language	 Almost half the seniors in America (45%) would be living in poverty if not for Social Security. We must guarantee that Social Security, one of the most successful programs in American history, remains sound not only for current beneficiaries, but also future generations. The Social Security trustees have projected that the Trust Fund is projected to be $2
20588	No Propaganda	The funding would be used to support local law enforcement efforts to enforce laws and address violent crime.Financial disclosure letterAffordable Housing in Wilkinsburg, PennsylvaniaSubcommittee/Agency/Account: Transportation, Housing and Urban Development, Department of Housing and Urban Development, Economic Development InitiativesRecipient: ACTION-Housing, Inc.Address: 611 William Penn Place, Suite 800, Pittsburgh, Pennsylvania 15217Requested amount: $2,000,000Description: To support a mixed-use development located in the heart of the Wilkinsburg commercial district
6429	No Propaganda	R. 2.I passed an amendment through the House that redirected funding to CBP fentanyl detection at Border Patrol Checkpoints to prevent fentanyl from entering America
10198	No Propaganda	Â He believes everyone should have a fair opportunity to be admitted to a college or university without discrimination. That's why he cosponsored the Fair College Admissions for Students Act, a crucial piece of legislation that aimed to amend the Higher Education Act of 1965 to prohibit institutions of higher education participating in Federal student aid programs from giving admissions preference to students with legacy or donor status. This act is a vital step towards ensuring equal opportunities for all students
14223	Loaded Language	 Honoring our Local HeroesIn July 2024, I took to the House floor to honor the life and legacy of Hillsdale County Sheriff’s Deputy William Henry Butler Jr., who was tragically killed during a traffic stop. To commemorate his venerable sacrifice, Deputy Butler’s name was memorialized and added to the National Law Enforcement Officers Memorial wall in Washington, D
12187	Loaded Language	We must protect the unborn and stand up for the sanctity of life. Taxpayer dollars should not fund abortion providers or abortions. This funding should be used to support family planning options and essential women's healthcare services
11242	Appeal to Fear	Heat Pump Clothes Dryer (Up to $840)Heat pump clothes dryers sends air through an evaporator that will remove moisture, rather than releasing humid air through a traditional dryer vent.Upgraded Electric Panels (Up to $4,000)Inefficient or outdated electric panels cannot supply power to new appliances when existing circuits cannot handle the additional load. Upgrading electric panels, especially in older homes, would greatly reduce the risk of electrical fires due to an overload and allow for the system to work more efficiently
7750	Appeal to Fear	  Standing Up to the Trump AdministrationRep. Larson is standing up to the Trump Administration’s attacks on our schools. In 2017, Secretary of Education Betsy DeVos testified before Congress and included a characterization of East Hartford Public Schools as “dangerous daycare”
3815	No Propaganda	  In the 1940s, America had a universal childcare policy. Since then, the cost of childcare has skyrocketed, and families are paying tens of thousands per year. As a co-founder of the Congressional Bipartisan Affordable Childcare Caucus, I am leading the effort to provide families with $10 per day childcare while guaranteeing that childcare workers receive family-supporting wages
10143	No Propaganda	, Tamuning, Guam, 96913Amount: $1,993,772.40Justification:Guam Memorial Hospital Authority (GMHA), the only public acute care hospital in the U.S
18498	No Propaganda	 Also, in seeking solutions to ensure benefits for future generations, I would oppose risky â€œquick-fixâ€ financial moves some favor that I believe would further undermine Social Security. Instead, I want to instill greater fiscal accountability for all federal spending while examining practical means of giving younger individuals more control over how the money they contribute to Social Security is spent.
5428	Appeal to Fear	 319) which would do just that and help cut off the job magnet that draws people here illegally. I also believe that to truly secure our homeland, we must stop the flow of illicit narcotics into our communities. Fentanyl, in particular, is especially deadly and is being trafficked across our southern border every day
12663	Loaded Language	" Education is not a ""one size fits all"" issue, and that has been the federal government's approach for too long. Education serves to prepare our students for the 21st century job market – but the job market on the Eastern Shore is different from the job market in Baltimore City, and public schools should have the freedom to tailor their curricula to the specific and unique needs of their communities.Unfortunately, despite huge investments, not every public school is equal"
14087	No Propaganda	In June 2018, the House passed H.R.6, SUPPORT for Patients and Communities Act, which encompasses the House’s collective effort to address opioid abuse
23249	No Propaganda	, I participate in events such as National Veterans Roundtables, which are widely attended by representatives from the Veterans of Foreign Wars (VFW), National Military Family Association, as well as many others. Venues such as this provide a collaborative environment for policy makers to hear directly from national level veterans leaders about how we can best serve our veterans across the country. Additionally, I hold annual Veterans Advisory Council roundtables in locations around the Ninth District
6500	Loaded Language	IÂ stood up for rural healthcareÂ and helped Delta Health secure Sole Community Hospital Provider Status. This designation will help stabilize drug prices, allow Delta Health to remain independent, and secure more healthcare infrastructure for the community.I led 14 Members of Congress in aÂ letterÂ blasting the Federal Aviation Administration and the National Park Service for proposing new management plans that would kill jobs, harm tourism, and inhibit wildfire response
11764	No Propaganda	Mrvan served on the House Committee on Education and Labor, where he advocated for all workers and labor organizations who are on the front lines of supporting our national economy and our national security.  Through his work on the House Appropriations Committee, Rep. Mrvan continues to support initiatives aimed at strengthening job training and workforce development initiatives, workplace safety, health benefits, and retirement security for workers
6840	Loaded Language	" Economic strength and job growth result from policies that unshackle job creators, allow American ingenuity, and provide certainty. I am fighting to reduce job-killing regulations and keep small businesses open.I support a full repeal of the ""death tax"" as there is no reason to tax our ranchers and farmers again when they pass the family farm on to the next generation"
8132	No Propaganda	 Since then, Rep. Courtney has successfully led House passage of the Workplace Violence Prevention for Health Care and Social Service Workers Act alongside a bipartisan group of lawmakers in the 116th and 117th Congresses. In the 117th Congress, the bill passed with 254 votes, including 37 Republicans
11700	No Propaganda	For so many, transportation means opportunity – to jobs, to education, to seeing family. A strong public transit network is essential for any thriving community and is a necessity for countless working families in Illinois. I’m working with local partners to provide and strengthen public transit networks to expand these opportunities to everyone in our District
10301	Loaded Language	I fully supported the rewrite of the Elementary and Secondary Education Act (ESEA), reversing the misguided No Child Left Behind Act, as a bipartisan effort to aid underfunded schools and provide support to teachers by giving states and districts a bigger voice in local education. I voted in favor of the Every Student Succeeds Act (ESSA) in 2015 to ensure comprehensive education for students and adults alike. I introduced an amendment into the ESSA to promote adult literacy and financial literacy across America
7281	Name Calling	We must do more to deter our adversaries and partner with good actors. It should be a priority to maintain a strong military presence on the global stage and restore America’s military superiority, not waste time on frivolous, virtue-signaling programs like DEI. This starts with ensuring our service members have proper pay and benefits, as well as the tools to keep themselves and our country safe
14064	No Propaganda	Res.336 - Calling on the Government of the Russian Federation to provide evidence or to release United States citizen Paul Whelan. VIDEOS12/08/2022 - Walberg: I'm Heartbroken for Paul Whelan's Family 03/07/2022 – Walberg Calls to Open Up Domestic Energy Production09/28/2021 – Walberg Warns of Reliance on Russian Oil 07/28/2021 – Walberg Urges Biden Admin to Speed Up Passport Backlog04/23/2021 – Walberg Calls on Russia to Release Michigander Paul Whelan01/09/2020 – Walberg: The World if a Safer Place with Soleimani Gone
11989	Loaded Language	 Improving Access to Nutritious Foods – Food Deserts Act Access to nutritious food should be a necessity, not a luxury. Yet today, too many people across Indianapolis and our country struggle to find the healthy food they need. More and more supermarkets are closing their doors, and public transportation is often located a mile or more away
1593	Loaded Language	Â Watch me speak in support of my bill, the End the Border Catastrophe Act here. I visited a remote portionÂ of the border near Sasabe, AZ with Senator James Lankford here.Â Â In October 2024, I was honored to receive inaugural Border Guardian AwardÂ by the Border Security Alliance for myÂ efforts and leadership on border security issues
9323	No Propaganda	It is more important than ever for leaders at the federal, state and local levels to be working together to coordinate resources and strategy.The Ensuring Access to Quality Sober Living Act, which Congressman Bilirakis authored, was signed into law. It established quality standards for providers offering treatment during this important phase of recovery
1438	Loaded Language	Crops, livestock, timber, and fisheries produce a varied agricultural landscape and culture in the district. Furthermore, these industries contribute to the State of Alabama's $77 billion output impact.I am honored to serve on the House Appropriations Subcommitee on Agriculture, where I can do my part to help ensure that farming continues to feed Alabama, America and world
14161	No Propaganda	Cutting the Red-Tape for Legal ImmigrationImmigrants who want to join our citizenry should be encouraged and assisted in doing so the same way millions of immigrants have legally done so for generations. We need to create a work permit program that eliminates bureaucratic red-tape and meets the evolving needs of economy, especially our agricultural, educational, and technological sectors. Right now, almost half of the undocumented population are visa overstays, which highlights the difficulty in renewing work visas
16583	No Propaganda	  Disposable Income is projected to increase by $2.76 billion each year, an average of $357 per household. As a pro-jobs and pro-growth elected official, investing in our region’s infrastructure is the best way to stimulate Long Island’s economy, create jobs, and improve the safety and livelihoods of all Long Islanders
4367	No Propaganda	S. Department of Health and Human Services (HHS), through the Centers for Medicare & Medicaid Services (CMS), announced the first ten drugs covered under Medicare Part D selected for negotiation. The negotiations with participating drug companies will occur in 2023 and 2024, and any negotiated prices will become effective beginning in 2026
16903	Loaded Language	"She voted against the Trans-Pacific Partnership trade deal, which would accelerate a ""race to the bottom"" for environmental standards. She also opposed the Keystone XL Pipeline proposal, which would risk significant environmental degradation. As the top Democrat on the Small Business Committee, she has supported policies that position entrepreneurs as leaders in the green energy revolution, enabling the development and adoption of cleaner energy sources to help slow climate change"
15558	No Propaganda	house.gov for more information, or to join the Broadcasters Caucus.More on the Broadcasters Caucus by clicking here
4327	No Propaganda	I am a cosponsor of the Commission to Study and Develop Reparation Proposals for African-Americans Act which would study the impact of slavery and continuing discrimination against African Americans resulting directly and indirectly from slavery to segregation to the desegregation process and the present day. I am a cosponsor of the Commission on the Social Status of Black Men and Boys Act to establish a bipartisan commission that will be housed within the United States Commission on Civil Rights office tasked with examining the social disparities that disproportionately affect black men and boys in America.  I am a cosponsor of the United States Commission on Truth, Racial Healing, and Transformation Act to examine the effects of slavery, institutional racism, and discrimination against people of color, and how our history impacts laws and policies today
5040	Loaded Language	 To address climate change, the world came together under the Paris Agreement in an effort to limit the increase in global temperatures to less than two degrees Celsius and avoid the most disastrous impacts of climate change. The United States joined the Paris Agreement on April 22, 2016, and the agreement went into force less than 6 months later. One of Donald Trump’s first actions upon returning to the White House in 2025 was to again withdraw the United States from the Paris Agreement, just as he did in 2017
17489	No Propaganda	A.R.E
5427	Appeal to Fear	R. 319) which would do just that and help cut off the job magnet that draws people here illegally. I also believe that to truly secure our homeland, we must stop the flow of illicit narcotics into our communities
2102	No Propaganda	S. Food and Drug Administration. Congresswoman Matsui also Co-Chairs the Congressional Food Allergy Caucus, advocating for issues impacting the 32 million Americans who have a potentially life-threatening food allergy
7322	No Propaganda	This landmark legislation is directly lowering health costs, including fulfilling his long-time priority of allowing Medicare to negotiate lower drug prices. The Inflation Reduction Act:Lowers Drug Prices through Negotiation – For the first time ever, Medicare will be empowered and required to negotiate lower drug prices. Beginning in 2026, the first ten drugs selected for negotiation will see a price reduction of 39% to 79%, resulting in a collective $1
15458	Name Calling	From Atchison County, where I live, to Marion County clear across the state, I speak with people who are worried about our out of control government. I hear stories about how government bureaucrats are becoming increasingly aggressive, and the biggest bully of the bunch, by far, is the EPA.First the EPA tried to regulate farm dust, which would drive up costs on family farms
4150	Loaded Language	 Rather than failing to meet the needs of important sectors of our economy such as agriculture, we can help these industries legally employ their workforce.By securing our borders and ensuring our laws are enforced, we can also regularize the status of those who currently live in the shadows to promote family unification and shared values like hard work and playing by the rules.Zoe is recognized as a long-time champion of reform
12832	No Propaganda	493, the Federal Adjustment of Income Rates (FAIR) Act, restores years of lost wage increases for federal employees.H.R
18129	Loaded Language	A secure border is essential to protecting our country and upholding the rule of law. Pat supports enforcing immigration laws, strengthening border security, and combating human trafficking and drug smuggling. By modernizing our immigration system, we can protect our communities while ensuring fairness for those seeking to contribute legally
16372	No Propaganda	Secured millions of dollars in grants to elevate health care standards in Tribal and rural areas.Supported upgrading public water systems in rural areas for improved safety by pushing for the Water Infrastructure Enhancement Act, Clean Water Actand FLOW Act. Working to bring more doctors and nurses to New Mexico to ensure access to critical care
9583	Loaded Language	Congresswoman Cherfilus-McCormick serves on the House Committee of Veterans Affairs. She is committed to ensuring our veterans receive the services and benefits they deserve. In addition, she is deeply committed to increasing public awareness of Veterans Affairs
4463	Loaded Language	Communities like ours in the High Desert and Inland Empire desperately need better access to affordable and quality healthcare. California - and our rural district in particular - is unique. A one-size-fits-all Washington approach does not work for the disparate communities like ours
5347	Loaded Language	They are teachers, servicemembers, health professionals, and much more. I am proud to support a pathway for Dreamers to become full citizens of the only country they have ever known.To fix our immigration system and restore the American Dream we must continue working to develop policies that treat immigrants fairly and humanely; ensure efficient processing of immigration backlogs; and provide smart border security
20894	No Propaganda	I am grateful to work with MOAA and other military and veteran groups to advocate for veterans and their families. These partnerships are a long-term effort to ensure our servicemembers and their families have strong advocates in Washington, D.C
14086	Loaded Language	Fighting the Opioid EpidemicCombating the opioid crisis is a leading priority for me and my colleagues in Congress and requires an all-hands-on-deck response. In June 2018, the House passed H.R
20101	No Propaganda	We cannot rely on a patchwork of state-level rights that are consistently under threat. We need to protect reproductive rights at the federal level. And Congress must not only safeguard the federal right to abortion, but also repeal laws like the Hyde amendment which puts care out of reach for marginalized and low-income communities, and end the criminalization of abortion at the federal level
15569	No Propaganda	"""My staff and I are working to address the disability benefits claims backlog and continue to meet with officials in the Department of Veterans Affairs and local Veterans Service Organizations to find solutions. I have a dedicated team ready to help veterans navigate the federal resources and benefits available to them. I take casework very seriously, so if you or a veteran you know is having an issue with their benefits, please reach out to my Reno office to see how we can assist"""
13783	Loaded Language	Eliminating Wasteful Foreign Aid:  Offered an amendment to H.R. 1735, the National Defense Authorization Act (NDAA), to provide the Special Inspector General for Afghanistan Reconstruction with the ability to conduct effective audits to ensure the proper use of the remaining American taxpayer dollars appropriated for reconstruction efforts
15774	Loaded Language	 I’m fighting to make sure our border is fully funded in smart and efficient ways. Creating a Path to Citizenship Every day, I have conversations with House Republicans and just about all of them agree we need to protect our border and process asylum claims more efficiently, so those who are fleeing violence and persecution can come here to live, work, pay taxes, and strengthen our economy. I have helped craft a framework to protect our border, support our economy, and provide a pathway to citizenship
4234	No Propaganda	One such area of cutting edge U.S. scientific research is the National Ignition Facility's (NIF) fusion experiments at the Lawrence Livermore National Laboratory
8071	No Propaganda	gov/Business/DisasterInformation/DeterioratingResidentialConcreteFoundations To view the IRS PowerPoint presentation from the February 10th 2020 webinar, click here. /sites/evo-subsites/courtney-evo.house
13482	Loaded Language	"""By promoting good jobs, strengthening workers' rights, and protecting programs like Social Security, Medicare, and Medicaid, we can help keep the American Dream alive. We need to invest not just in higher education, but also in career and technical education, small businesses, and our social service programs. As the national security threats we face and the dangers of the climate crisis pile up, we need to take this opportunity to invest in the middle and working classes to create millions of jobs on our shores and foster an economy where everyone plays by the rules and pays their fair share"""
1979	Loaded Language	This group, consisting of 180 Members of Congress, is devoted to finding commonsense solutions to our nation's ongoing gun violence epidemic.Following my appointment as Chairman, I held a series of open town halls on some of the actions Congress could take to address gun violence. Hundreds attended these meetings
16236	No Propaganda	 In New Jersey, there are 23 federally-funded Health Center organizations that serve 511,947 patients through a combined 144 delivery sites. Congressman Pallone is proud to support community health centers so they may grow and expand. According to the National Association of Community Health Centers, community health centers in Congressman Pallone's district leveraged $7,245,311 in federal investments and served approximately 63,135 patients in 2016
16162	Appeal to Fear	An oil spill would have devastating effects on New Jersey's coastal economy and environment. He has introduced the COAST Anti-Drilling Act, which would permanently ban offshore drilling in the Atlantic. He also has introduced the BEACH Act, which would impose new water quality testing and public notification standards so beachgoers are better protected and informed about the safety of their beaches
17650	No Propaganda	""" 1752 COOL OFF Act To require three-day waiting period before a person may receive a gun after making a purchase.Â H.R"""
18905	Loaded Language	   Supporting Our Schools, Students, and Educators No child should have to worry about where their next meal will come from after school. In the 117th Congress, I introduced the Afterschool Meals Act, which would allow schools to provide healthy meals during afterschool programs to students already served by the National School Lunch Program. As the foundation of our education system, teachers shape the futures of our children, students, and communities
13060	Loaded Language	This is not border enforcement. It is government overreach that punishes people for doing the right thing.After months of non-stop advocacy, including my my visit to El Salvador with Mr
8506	Loaded Language	Since the Federal Housing Administration was created in 1934, Congress has encouraged stability and affordability in the housing market through federally guaranteed mortgages. Due to housing and financial crisis, over 90% of new home mortgages underwritten 2011 were guaranteed by the federal government because private lenders and banks were unwilling to lend. Congresswoman DeLauro opposes efforts to reduce homebuyer access to federally secured mortgages
3825	Loaded Language	 Many companies now hire based on skills, rather than looking at formal degrees. Decoupling skills from degrees and credentialing reform are issues that I am considering in Congress. Free public college and vocational education I also believe that we need to give every aspiring student the opportunities and resources to pursue the dream of college education
20177	No Propaganda	Increase Recreation and Tourism: As a former healthcare professional and Boy Scout Leader, I encourage the many benefits of outdoor recreation and physical activity. In Pennsylvania's 15th Congressional District, we are blessed with an abundance of lands that can cater to some of the best outdoor experiences in the state. The ANF offers year-round activities such as camping, fishing, boating, hiking, biking, ATVing and snowmobiling
14410	Loaded Language	S. at the forefront of global 5G innovation, by encouraging the participation of trusted American companies in international standard-setting bodies. RobocallsAmericans received 3
22897	Loaded Language	Sanders (1964), where the Court states:No right is more precious in a free country than that of having a voice in the election of those who make the laws under which, as good citizens, we must live.  Other rights, even the most basic, are illusory if the right to vote is undermined.Congressman Scott is an ardent supporter of the Voting Rights Act and was instrumental in the passage of the Fannie Lou Hamer, Rosa Parks, Coretta Scott King, César Chávez, Barbara C
