ID	Label	Text
19480	Loaded Language	She forced a vote in the House to expose the SAVE Act, legislation that would disenfranchise millions of married women, seniors, and those a part of marginalized communities.  She helped reintroduce the John R. Lewis Voting Rights Advancement Act, over 60 years after John Lewis and hundreds of civil rights heroes put their lives on the line in Selma, Alabama
19892	No Propaganda	"""Since taking office, weâ€™ve delivered real results for constituents, including:Resolving more than 5,900 individual constituent casesHelping return over $11.4 million to families, seniors, and local organizationsAssisting residents with VA benefits, Social Security, Medicare, passports, immigration matters, and tax issuesEvery case is different, but our commitment is the same: to be responsive, accessible, and persistent until the problem is resolved.Contact usDelivering for our Communities Part of my work includes securing funding for local projects, and Iâ€™m focused on delivering federal resources that strengthen public safety, improve accessibility, and meet the needs of our communities"""
3067	Name Calling	 Instead of allowing college students to refinance staggering student debts, they protect bank profits.Instead of passing legislation to ensure women receive equal pay for equal work, they support putting bosses in charge of womenâ€™s health freedoms. They even threatened to shut down the government to stop women from accessing Planned Parenthood
5175	No Propaganda	I am proud of the work I did in the Ways and Means Committee to prohibit health insurance companies from charging women higher health insurance premiums than men. The committee that I sit on, the Ways and Means Committee, is very active on health care issues. Ways and Means is the chief tax-writing committee in the House of Representatives and has jurisdiction over Medicare, Social Security, and social service programs
15890	Loaded Language	 These brave men and women and their families sacrificed so much to protect us and our freedom. It is our duty to ensure that we take care of them when they return home, many with injuries, visible and invisible. Nellis and Creech Air Force Bases establish a significant active-duty military footprint here in southern Nevada
6928	Appeal to Fear	The Constitution is the greatest governing document in history, and I support an originalist interpretation of the text. The Founders included the separation of powers and a system of checks and balances to protect against tyranny. Unfortunately, presidents and agency officials within the executive branch have continually overreached and enacted unconstitutional mandates not approved by Congress
15759	No Propaganda	"""Protecting Local Union Jobs Southern Nevada is the destination and entertainment capital of the world. But our tourism and entertainment offerings would be nothing without the hardworking union workers who make our 24/7 economy run. Iâ€™ll always stand up for the families our local economy relies on and make sure Nevada is a Union Strong state"""
11629	Loaded Language	The Women’s Health Protection Act, which I was proud to help pass for a second time in July 2022, would enshrine access to safe abortion care and reproductive health care into federal law. I was also proud to vote for the Right to Contraception Act, which would place the right to access and use contraception into federal law. As long as I have a vote in Congress, I’ll fight to defend women’s bodily autonomy and the right for every American to access reproductive health care
20332	No Propaganda	Prior to being elected to Congress, I spent 28 years as a therapist, rehabilitation services manager and a licensed nursing home administrator. As a result, I've learned firsthand the importance of access to quality healthcare in rural communities and have become a strong advocate for increased access, affordability, quality of care, and patient choice. I came to Washington to help address the many challenges we face in healthcare and advance these same principles
5593	No Propaganda	Issa is a proud Army veteran.  As a senior in high school, Issa enlisted in the United States Army. Through his service, he received a ROTC scholarship and graduated with a degree in business
23503	Loaded Language	Career and Technical Education and Workforce Training: The current education system focuses too much on pushing students into four-year higher education institutions instead of exploring all available options that would best fit an individual’s circumstances. The education and skills necessary for current and future in-demand, good paying jobs – whether in technology, clean energy, or infrastructure – can often be attained at community and technical colleges and through apprenticeship programs. We need to reduce the barriers to and increase funding for these programs
15558	No Propaganda	house.gov for more information, or to join the Broadcasters Caucus.More on the Broadcasters Caucus by clicking here
19371	Loaded Language	In our nation, diversity makes us stronger. With that strength we must summon our collective humanity to provide a place for refugees, many of whom are women and children, fleeing war and terrorism.
6455	No Propaganda	Â Gas is nearly $4 a gallon again and Americans are paying more for everything because of Biden and Pelosi's inflation. I am working to reduce inflation by voting against reckless spending bills, cutting wasteful spending through the amendment process, supporting American energy production, voting against raising the debt ceiling, opposing tax increases, and introducing a Balanced Budget Amendment to the Constitution. Economic strength and job growth result from policies that unshackle job creators, allow American ingenuity, and provide certainty
19133	Appeal to Fear	We must also rein in the Biden Administration’s excessive government spending and misguided policies, which instigated our present inflation crisis and threaten to drive our economy into a painful recession. Additionally, we must address the main drivers of our national debt. If left unchecked, our national debt will threaten America’s economic future with higher interest payments, increased risk of financial crises, higher taxes, and a lower standard of living for future generations
2929	Loaded Language	Speaker Emerita Pelosi has long fought to address the critical issue of housing affordability: championing Low Income Housing Tax Credits and tax credits for first-time homebuyers, advocating for housing resources for individuals living with HIV/AIDS, strengthening innovative initiatives to reduce homelessness, and supporting programs such as Rental Assistance Demonstration (RAD) that will renovate distressed public housing units for low-income San Franciscans, and HOPE SF--bringing millions in federal dollars to renovate and revitalize obsolete public housing units such as Hunters View, Alice Griffith, and Sunnydale.Now more than ever, we must continue to find ways to strengthen and protect access to sustainable, livable, and affordable housing communities in our City and across the country. I look forward to continuing to work with affordable housing community leaders in San Francisco and advocates nationwide to examine ways to strengthen affordable housing
13457	Appeal to Fear	We need to finally ban assault weapons and high-capacity magazines, designate mass shootings as acts of terrorism, and expand safe storage and Extreme Risk Protection Order laws. We need more leaders with the political courage to take action because our kids are dying in our schools and on our streets. I was one of the first lawmakers to refuse to participate in Republican-led “moments of silence” in Congress because the status quo is unacceptable: we need real change
7279	Loaded Language	I served 12 years in the Army - including a combat deployment to the Middle East - the Colorado Army National Guard as a UH-60 Black Hawk helicopter pilot, and as an Arvada police officer. Military:After serving in the War on Terror, I strongly believe we can be doing more to strengthen our military. We must do more to deter our adversaries and partner with good actors
23224	No Propaganda	" I also welcome the administration's implementation of the E-Verify+ program—an important step toward protecting American jobs by helping employers verify work authorization more effectively. I support the reinstatement of proven policies like ""Remain in Mexico"" and will give serious consideration to making E-Verify mandatory nationwide. We must also strengthen our asylum processes to reduce fraud while ensuring that those truly in need receive protection"
5108	No Propaganda	Recently, Sherman testified before the House Transportation and Infrastructure Committee to increase federal funding for the Sepulveda Pass Corridor Project.Linking the Valley to the Purple Line in West Los Angeles, with a future connection to LAX, provides the best opportunity to draw large numbers of commuters out of their cars and lessen traffic on the 405 freeway. Metro is currently conducting an environmental review of both monorail and heavy rail alternatives
11637	Loaded Language	Protecting America’s national security is an essential role of the federal government, as is supporting the men and women in uniform who serve our nation and protect our freedom.America should always stand on the side of democracy, including helping to support Ukraine as it defends itself from Putin’s unjust invasion of their sovereign territory.As a physicist, I’m especially concerned about the proliferation of nuclear weapons and I’m committed to working with my colleagues to pursue policies that promote nonproliferation and reduce nuclear stockpiles
14064	No Propaganda	Res.336 - Calling on the Government of the Russian Federation to provide evidence or to release United States citizen Paul Whelan. VIDEOS12/08/2022 - Walberg: I'm Heartbroken for Paul Whelan's Family 03/07/2022 – Walberg Calls to Open Up Domestic Energy Production09/28/2021 – Walberg Warns of Reliance on Russian Oil 07/28/2021 – Walberg Urges Biden Admin to Speed Up Passport Backlog04/23/2021 – Walberg Calls on Russia to Release Michigander Paul Whelan01/09/2020 – Walberg: The World if a Safer Place with Soleimani Gone
15569	Loaded Language	"""My staff and I are working to address the disability benefits claims backlog and continue to meet with officials in the Department of Veterans Affairs and local Veterans Service Organizations to find solutions. I have a dedicated team ready to help veterans navigate the federal resources and benefits available to them. I take casework very seriously, so if you or a veteran you know is having an issue with their benefits, please reach out to my Reno office to see how we can assist"""
17814	No Propaganda	"""4385 Cancer Drug Parity Act Requires a group health plan to ensure that patient copays for oral anticancer are not higher than the copays for anticancer medications administered by a health care provider.H.R"""
5995	No Propaganda	In fact, the area has the densest collection of cultural artifacts anywhere in America. In some parts, there are over 100 sites per square mile.Demaree Canyon – 25,624 acresThe rugged canyons of this area are some of the most intricate and interesting geology of Western Colorado
10669	No Propaganda	Ramirez understands that housing stability, food security, and access to healthcare are vital for older adults who have unique social, physical, and economic needs. That is why Ramirez supports policies that strengthen long-term services and expand a range of health-related social services and programs, Social Security 2100 Act, the Close the Medigap Act of 2023, and the Medicare Dental, Vision, and Hearing Benefit Act of 2023.
23089	Loaded Language	Across the nation, we are seeing a concerning rise in parents being kept out of the loop when decisions are made about their own children. Our schools are empowered to teach based on personal biases and opinions, neglecting to notify parents when children are struggling with various crises, sidestepping parental choice. This cannot continue and is why I am taking the necessary steps to protect the students of Central Washington and encourage transparency in our system
21482	Loaded Language	1520 – Veterans Access to Direct Primary Care Act. This legislation creates a pilot program through which veterans will be able to access the physician of their choice via direct primary care arrangements. No bureaucracy should separate veterans from the doctor of their choice
14575	No Propaganda	In Crisis? An opioid overdose requires immediate medical attention. Please call 911 immediately if you or someone you know is in immediate danger.  If you are someone you know is experiencing a suicidal, substance use and/or mental health crisis, or any other kind of emotional distress, help is available 24/7 at the 988 Suicide & Crisis Lifeline
3815	No Propaganda	  In the 1940s, America had a universal childcare policy. Since then, the cost of childcare has skyrocketed, and families are paying tens of thousands per year. As a co-founder of the Congressional Bipartisan Affordable Childcare Caucus, I am leading the effort to provide families with $10 per day childcare while guaranteeing that childcare workers receive family-supporting wages
18425	No Propaganda	Sponsor of the Social Security Fairness Act to end the Government Pension Offset and Windfall Elimination Provision in Social Security.Supports the Rehabilitation for Multiemployer Pensions Act to shore up the multi-employer pension system.Read more below, or please contact my office for more information concerning my work and views on Seniors' Issues
5427	Appeal to Fear	R. 319) which would do just that and help cut off the job magnet that draws people here illegally. I also believe that to truly secure our homeland, we must stop the flow of illicit narcotics into our communities
4698	No Propaganda	We need to fully fund education programs, give our teachers and students the resources they need, ensure our schools are environments for learning, while guaranteeing equal opportunity for all students—from pre-K through college and beyond.Early Childhood EducationInvestments in early education, when a child’s brain is rapidly developing, can lead to better academic and personal achievement lasting a lifetime. And they give every child a level playing field with equal chances for a healthy, successful life
16372	Loaded Language	Secured millions of dollars in grants to elevate health care standards in Tribal and rural areas.Supported upgrading public water systems in rural areas for improved safety by pushing for the Water Infrastructure Enhancement Act, Clean Water Actand FLOW Act. Working to bring more doctors and nurses to New Mexico to ensure access to critical care
1590	Appeal to Fear	 This is unsustainable and must be fixed. I will work to reinstate commonsense policies that prioritize security, like Remain in Mexico, dismantle cartels and other criminal organizations, empower our Customs and Border Protection agents and officers to do their job, and enforce our immigration laws strongly and consistently. Protecting our nation’s sovereignty and ensuring the safety of our communities must – and will – be my top priority
19219	No Propaganda	I believe we must harness American innovation by improving energy efficacy and success, supporting research and basic science labs and widening access to STEM education while building America's STEM workforce.I support the needs of our scientists to continue their research and provide meaningful employment to our communities. In fact, the Fourth District of Oklahoma is the proud home of the National Weather Center, a massive research center that provides facts and predictions regarding the weather and information on emergency preparedness
12988	No Propaganda	R. 247, the Health Care Affordability Act, extends and expands the Affordable Care Act Premium Tax Credits to provide greater tax returns to families and communities that need health care the most;H.R
4987	Appeal to Fear	Jackson Women’s Health Organization decision could be applied to potentially overturn other fundamental rights like access to contraception and the right for same-sex couples to marry.That’s why my colleagues and I acted swiftly to pass the Respect for Marriage Act in the 117th Congress. This legislation, which I also cosponsored, formally repeals the Defense of Marriage Act (DOMA), which prohibited the federal government from formally recognizing same-sex marriage
1978	No Propaganda	In 2012, then-Democratic Leader Nancy Pelosi appointed me Chairman of the House Gun Violence Prevention Task Force following the tragedy at Sandy Hook Elementary School. This group, consisting of 180 Members of Congress, is devoted to finding commonsense solutions to our nation's ongoing gun violence epidemic.Following my appointment as Chairman, I held a series of open town halls on some of the actions Congress could take to address gun violence
12110	Loaded Language	This needs to change.  Working families who rent their homes shouldn’t be at such high risk to lose the roof over their heads. Many of these eviction laws are state and local, not federal, but they need to change
13590	No Propaganda	Since the passage of the USMCA Trade Agreement, I have joined my colleagues in making sure other countries are honoring their agreements. I have called for the implementation of USMCA enforcement measures to support our dairy industry, and worked with colleagues on both sides of the aisle to voice our unwavering support for free trade and Michigan farmers.Expand Rural BroadbandRural broadband development is one of my top priorities as a member of Congress
3388	No Propaganda	I cosponsored H.R. 151, the Preventing Future Pandemics Act, a bipartisan bill directing the State Department to work with international partners to shut down commercial wildlife markets, end the trade in live wildlife for human consumption and stop the associated wildlife trade, end the import, export and sale of live wildlife for human consumption in the United States, and phase out demand for wildlife as a food source
17427	Name Calling	FIGHTING TO END GUN VIOLENCEOur country has too many politicians who only send “thoughts and prayers” every time we lose another life to the gun violence epidemic. Enough. I’ve heard from countless kids and parents across the Hudson Valley who face the constant anxiety of whether they will be safe each day at school
11294	Appeal to Fear	If some do not report to work, as has happened in prior shutdowns, there will be significant delays and longer wait times across the country. What does this mean for disaster relief efforts? Federal Emergency Management Agency (FEMA) staff will still respond to emergencies, but all long-term projects will be delayed due to a lack of funding in the Disaster Relief Fund. How will this affect environmental protection and cleanup? The Environmental Protection Agency (EPA) will stop inspecting most hazardous waste sites, as well as drinking water and chemical facilities
12388	Loaded Language	I also worked across the aisle to bring USDA’s Economic Research Service (ERS) and National Institute of Food and Agriculture (NIFA) offices to the Kansas City Metro region, bringing an estimated 700 good-paying federal jobs to our area. Sustainable food systems: A healthy food system needs to work for producers, consumers, and the environment—it’s a matter of economic strength and national security. Investing in local food production, conservation, nutrition programs, and our state’s strong legacy of ag research helps ensure Kansas’ agriculture industry can succeed for generations to come
17560	Name Calling	She was a wonderful communicator. I was very thankful for the service she provided. I did not have to waste any more of my time with the people at the IRS that were not helping me and giving me the run around, for hours and hours of my time
17650	No Propaganda	""" 1752 COOL OFF Act To require three-day waiting period before a person may receive a gun after making a purchase.Â H.R"""
11528	Appeal to Fear	 As COVID-19 upended our economy, I heard from constituents about the financial stress they experienced as a result of rising prices and supply chain issues. I understand the concern and frustration these costs create – no family should have to worry about how they will put food on the table or fill up their gas tank. In Washington, DC, my colleagues and I have been fighting to control inflation and lower costs for our community
22612	No Propaganda	""" The virus that causes COVID-19 is a novel coronavirus.The following symptoms may appear 2-14 days after exposure.-Fever -Cough -Shortness of breath -Fatigue -Muscle or body aches -Headache -New loss of taste or smell -Congestion or runny nose -Nausea, vomiting or diarrheaThe best way to protect yourself and your community is to get vaccinated"""
5040	Loaded Language	 To address climate change, the world came together under the Paris Agreement in an effort to limit the increase in global temperatures to less than two degrees Celsius and avoid the most disastrous impacts of climate change. The United States joined the Paris Agreement on April 22, 2016, and the agreement went into force less than 6 months later. One of Donald Trump’s first actions upon returning to the White House in 2025 was to again withdraw the United States from the Paris Agreement, just as he did in 2017
22204	Loaded Language	 As a country, we made a promise to protect our elderly and ensure they would have reliable access to the resources and support that they earned. Now more than ever, we cannot abandon our seniors when their resources, and ultimately their independence is threatened.Congressman Gonzalez opposes ill-advised efforts to privatize Social Security or turn Medicare into a voucher system
13100	Name Calling	Regrettably, President Trump has expressed his wish to claw back unobligated funding for housing and rental assistance from the American Rescue Plan Act (ARPA) and the Inflation Reduction Act (IRA). This would include the Emergency Rental Assistance Program (ERAP), Homeowner Assistance Fund (HAF), Affordable Housing Program (HOME-ARP), and Residential Energy Programs. To date, these programs have provided over 800 housing vouchers to Marylanders, brought $55 million in housing grants to Prince George’s County, and put a roof over the heads of hundreds of my constituents
22253	Loaded Language	Ensuring partnering countries are compliant with trade agreements is critical to the success of the 34th District of Texas.Congressman Gonzalez will continue to approach any impending trade agreements with cautious optimism to protect and grow jobs, businesses, and trade opportunities in South Texas.
8132	No Propaganda	 Since then, Rep. Courtney has successfully led House passage of the Workplace Violence Prevention for Health Care and Social Service Workers Act alongside a bipartisan group of lawmakers in the 116th and 117th Congresses. In the 117th Congress, the bill passed with 254 votes, including 37 Republicans
14087	No Propaganda	In June 2018, the House passed H.R.6, SUPPORT for Patients and Communities Act, which encompasses the House’s collective effort to address opioid abuse
20177	No Propaganda	Increase Recreation and Tourism: As a former healthcare professional and Boy Scout Leader, I encourage the many benefits of outdoor recreation and physical activity. In Pennsylvania's 15th Congressional District, we are blessed with an abundance of lands that can cater to some of the best outdoor experiences in the state. The ANF offers year-round activities such as camping, fishing, boating, hiking, biking, ATVing and snowmobiling
4362	Loaded Language	""" That means no out-of-pocket cost for vaccines to prevent shingles, tetanus, hepatitis, COVID-19, and flu. Protections Against Prescription Price Hikes - Starting this month, if a drug company raises the price of a Medicare Part D prescription by more than the rate of inflation, the manufacturer will have to pay the difference in price back to Medicare. Â That means more money for Medicare to cover costs â€” savings that will be passed onto seniors"""
23249	No Propaganda	, I participate in events such as National Veterans Roundtables, which are widely attended by representatives from the Veterans of Foreign Wars (VFW), National Military Family Association, as well as many others. Venues such as this provide a collaborative environment for policy makers to hear directly from national level veterans leaders about how we can best serve our veterans across the country. Additionally, I hold annual Veterans Advisory Council roundtables in locations around the Ninth District
16046	Loaded Language	As a Co-Chair of the Congressional Equality Caucus, I will fight to get the Equality Act signed into law, which would prohibit discrimination on the basis of sexual orientation and gender identity. I will also continue to stand up to nationwide efforts to roll-back the progress made by the LGBTQ community. America's strength and potential is rooted in our nation’s diversity, and it is time that our laws reflect that
21810	Name Calling	Voted in support of the One Big Beautiful Bill which halts forced tax-payer funding of Planned Parenthood and abortions via medicaid.Voted in support of Amendments to the NDAA that roll back Biden’s dangerous and illegal Department of Defense abortion travel policy.Cosponsored the Life at Conception Act (H
2284	Loaded Language	 The Congresswoman will continue to fight to ensure that our veterans have access to the highest quality healthcare. Congresswoman Matsui believes that providing mental health support to our nation’s veterans is of the utmost importance. To this end, she voted to pass the Clay Hunt Suicide Prevention for American Veterans (Clay Hunt SAV) Act, H
15350	Loaded Language	The Fed initially cut its discount rate for loans, extended credit to banks, and brought down the interest rate for depository institutions. When this wasn't enough, the Fed took extraordinary steps to provide emergency funds directly to institutions and foreign central banks that desperately needed it. The severity of the crisis and its impact on millions of Americans also forced the Fed to enter unchartered territory, engaging in large-scale financial asset purchases that lowered long-term interest rates
9734	Loaded Language	Our current system is broken. With backlogs lasting years, millions of people are kept from reuniting with their family members or contributing to our economy. In the immigration process, many more are deprived of the basic legal rights that our Constitution enshrines
10014	Appeal to Fear	Â Safeguarding Womenâ€™s Sports: As an athlete myself, I understand the time, dedication, discipline, and commitment that it takes to exceed in any sport, for both men and women. I believe strongly in preserving a level playing field for female athletes, and it is unacceptable when biological males are allowed to compete in female-only athletic events. This undermines the hard work and achievements of our outstanding female athletes, and I am determined to bring an end to these unfair, unscientific, and dangerous rules
16235	No Propaganda	Community Health Centers Community Health Centers provide vital health services to the local community, particularly to those who may not access health care otherwise. In New Jersey, there are 23 federally-funded Health Center organizations that serve 511,947 patients through a combined 144 delivery sites. Congressman Pallone is proud to support community health centers so they may grow and expand
12673	Loaded Language	" In order to make meaningful progress, we need to make sure that all of the stakeholders have a seat at the table, and that everyone has a voice in repairing our beautiful estuary. If we don't receive ""buy-in"" from all active partners, we can never achieve the goal of a robust environment that our children will be able to appreciate. This does mean that other upstream states whose waters flow into the Bay must also do their part, and the federal government is a logical choice to make sure that happens"
12752	Loaded Language	5 million people have turned to. Whether it's giving a speech on the House floor or sharing hotlines on social media and resources on my website, I will continue to ensure LGBTQ+ individuals have the tools they need. Elfreth joins fellow House Representatives and the Trevor Project fighting for the 988 Suicide and Crisis Lifeline's specialized services for LGBTQ+ youth
15500	Name Calling	Â I have also joined Montanaâ€™s Congressional delegation in signing letters to the Trump Administration to urge reversals of disastrous Biden-era policies like the EPAâ€™s MATS rule which would provide regulatory relief for Colstrip.Energy dominance is essential for U.S
13057	Loaded Language	These violations of due process are not accidental. They are deliberate actions that undermine the rule of law. According to the Cato Institute, dozens of Venezuelan migrants who arrived in the United States legally and never violated immigration laws were still detained, deported, and imprisoned in El Salvador
8209	No Propaganda	gov. The Department of Consumer Protection has also issued a warning to homeowners to be wary of scams to repair or replace faulty concrete. I urge consumers to take precautions before making any payments or signing contracts--read more here about ways to avoid scams
4795	No Propaganda	The POWER Act would change that. My bill allows worker protection agencies to require the Department of Homeland Security to provide immigrants with temporary lawful status and an employment authorization if they have filed a workplace claim against an unscrupulous employer.Border PolicyOur border policies are in desperate need of reform to ensure that our immigration system is working in the most effective and humane way possible
18327	No Propaganda	We are blessed to have farmers who are the best stewards of the land and the best caretakers of their animals. Ohio's Second Congressional District is home to over 10,000 farms, with family farms making up 96% of them. This means that by supporting our agriculture industry, Congress will support our rural families and enable them to thrive
13444	Loaded Language	 We must meet this moment with a unified diplomatic, economic, and military strategy that both preserves American leadership and avoids the threat of war. The unique strength of our alliances, our economy, and our military provide an unparalleled opportunity to effectively do just that. At times like this, Congressional oversight over defense spending is more important than ever
16583	No Propaganda	  Disposable Income is projected to increase by $2.76 billion each year, an average of $357 per household. As a pro-jobs and pro-growth elected official, investing in our region’s infrastructure is the best way to stimulate Long Island’s economy, create jobs, and improve the safety and livelihoods of all Long Islanders
6927	No Propaganda	 The Founding Fathers understood this, which is why they were careful to create a limited government that left the majority of the power to the states and to the people through the Tenth Amendment.The Constitution is the greatest governing document inÂ history, and I support an originalist interpretation of the text. The Founders included the separation of powers and a system of checks and balances to protect against tyranny
1414	No Propaganda	 With the enactment of the Medicare Part D prescription drug program, more people are taking advantage of the many benefits such as lower prices and greater choices that are being offered.With increasing premiums, higher costs of living, and skyrocketing drug prices, the Administration needs to compromise with Congress on real-life, affordable options provided by the private sector has to work to ensure our senior citizens and future generations do not have to choose between buying groceries and prescription drugs.I opposed the President's healthcare bill, the Patient Protection and Affordable Care Act (PPACA), also known as Obamacare
18479	Loaded Language	I am committed to the view that life is sacred, that it begins at conception and that the Founding Fathers were correct in placing life first among the list of rights the Constitution was written to defend. This conviction informs all that I do in Congress, including the bills I sponsor and the speeches I give from the House floor. H
8265	No Propaganda	..] which will negatively impact families that have worked for, and earned, strong healthcare coverage
21777	Loaded Language	We are committed to protecting and strengthening Medicare and Medicaid by cutting waste, fraud, and abuse so these programs serve those who truly need them—our seniors and the most vulnerable—not able-bodied adults or illegal immigrants. By embracing innovative solutions, we can expand transparency, improve access, and drive down costs for all Americans. We stand with President Trump and Secretary Kennedy in their mission to Make America Healthy Again
8114	No Propaganda	Local Municipalities Some municipalities in the affected region have decided to waive local building and permitting fees associated with construction and repairs to homes with crumbling foundations. Call your town officials for further information on your town's policies. Schools: One elementary school in Connecticut has tested positive for pyrrhotite in the concrete used to pour the school
5482	Name Calling	I share hard working Americans' frustration with the Internal Revenue Service and our current convoluted tax code. I believe that Congress should encourage a full discussion and act on fundamental tax reform. Whether it is a flat income tax, a national sales tax or another idea, I will support a tax plan which provides fairness to the taxpayer and makes the system less complicated
12599	Loaded Language	Democracy for All Constitutional Amendment: Corporations aren’t people. This constitutional amendment would overturn the Citizens United decision, distinguishing between corporations and real people, and limiting corporate spending in elections. The amendment would also enact federal public campaign financing — just like we have in Maine
16236	No Propaganda	 In New Jersey, there are 23 federally-funded Health Center organizations that serve 511,947 patients through a combined 144 delivery sites. Congressman Pallone is proud to support community health centers so they may grow and expand. According to the National Association of Community Health Centers, community health centers in Congressman Pallone's district leveraged $7,245,311 in federal investments and served approximately 63,135 patients in 2016
15010	Loaded Language	6 million. Congressman Thompson is and has been a consistent supporter of our armed fighting forces and veterans, making sure that these 22.6 million heroes get the services they deserve
5230	Loaded Language	LaborAs a card-carrying member of the International Brotherhood of Electrical Workers (IBEW) Local 441 and former labor lawyer, I am a staunch defender of worker's rights. As your representative in Congress, I am fighting every day to improve working conditions and protect the rights of workers in our community and across the country. I am committed to fighting for legislation that will increase project labor agreements, raise the minimum wage, ensure Davis-Bacon Act protections, protect the Jones Act, and expand the National Labor Relations Act
15710	Loaded Language	 My amendment being ruled out of order led me back to where this entire discussion started: if I am only given a chance to vote on a bill to designate Nevada as the nation's nuclear land fill – I will not support it. However, in February 2020, President Trump committed the U.S
10171	No Propaganda	Congressman Jackson has been working to build an economy that prioritizes equitable growth and opportunity. He believes it is a duty to advance the economic interests and not the interests of billionaires. During his first term in office, he supported measures to fight inflation, raise the minimum wage, and support small businesses
3161	Loaded Language	890, the Gym Mitigation and Survival (GYMS) Act, a bipartisan bill to provide much-needed assistance to gyms, fitness studios, and fitness facilities that have struggled as a result of the COVID-19 pandemic. The GYMS Act would provide $30 billion to the Small Business Administration to disburse grants to eligible fitness businesses. Facilities would be required to certify economic needs and recipients can use funds for expenses such as payroll, rent and mortgage obligations, utility payments, worker protection expenditures, and more
22701	No Propaganda	Throughout his time in public office, Congressman Scott has consistently received high marks and awards from national environmental organizations, including the Sierra Club, the League of Conservation Voters, and the National Parks Conservation Association.Congressman Scott believes that human activity has contributed to climate change and has been a consistent advocate of efforts to mitigate global warming. Scott has co-sponsored legislation in the House of Representatives that would promote investment in renewable energy, and is a supporter of the Green New Deal
5660	No Propaganda	 I am leading the Border Water Quality Restoration and Protection Act. This bill would help address pollution by designating the Environmental Protection Agency (EPA) as the lead agency. Under the bill, the EPA would be required to coordinate all federal, state, and local agencies to plan and construct infrastructure projects to combat pollution along the border, streamlining decision-making and strategic planning between agencies
17326	Loaded Language	I also fought tooth and nail for federal funding for initiatives that will create more housing in communities that have been hit hard by the housing crisis. I’m proud that I secured $1 million for the Rumshock Veterans Foundation’s Veterans Village Project to build a community of ten homes for veterans in Port Jervis and $1 million for the Chester Agricultural Center to construct housing for its farmworkers. I’ll keep fighting to make housing more affordable in the Hudson Valley because no family should have to pick between putting food on the table, having a roof over their heads, or paying medical bills
14012	No Propaganda	R.1229 - United States-Israel Defense Partnership Act07/10/2023 â€“ Cosponsor: H.R
21881	No Propaganda	 Robust and modernized mechanisms for public participation and environmental cooperation. Bolster US-Mexico efforts to combat trade in illegally taken wildlife, fish and timber. Prohibitions on some of the most harmful fisheries subsidies New protections for marine species like whales and sea turtles, including a prohibition on shark-finning and a commitment to working together to protect marine habitat
5154	No Propaganda	As we continue working to pass comprehensive legislation, I have worked with my colleagues to pass smaller bills that would provide immediate relief to students. In 2017, I introduced theAll-Year Access Act with Rep. Lucille Roybal-Allard (D-CA) to restore the year-round Pell Grant eligibility which was eliminated in 2011
19355	Appeal to Fear	I oppose the plan of some House and Senate Republicans to cut these and many other programs that provide a safety net for Oregonians and Americans in need.Finally, we need a tax code that leads to better jobs, better wages, and a better future for all of us. Currently, our tax code exacerbates income inequality at a time when it is rising and threatening our nation's prosperity
14245	Appeal to Fear	 Additionally, there has been an increasing presence of heroin and opioid abuse in Michigan which has sadly led to numerous overdoses and deaths. As a member of the Bipartisan Heroin Task Force, I’ve been working with my colleagues to foster awareness, develop best practices, and promote collaboration to address problems associated with heroin addiction. In October 2018, the President signed into law, the SUPPORT for Patients and Communities Act, a series of legislative solutions to fight the crisis our country is currently facing
16136	No Propaganda	 Young adults may now stay on their parents' health coverage through 26. Community Health Centers Community Health Centers provide vital health services to the local community, particularly to those who may not access health care otherwise. In New Jersey, there are 24 federally-funded Health Center organizations that served 561,965 patients and provided over 2 million patient visits in 2018
20171	No Propaganda	Due to the region's history, the U.S National Park Service recognizes northwestern Pennsylvania as the Oil Region National Heritage Area.With this history in mind, oil and gas production continues to be a major economic engine in the ANF and surrounding areas
1474	Appeal to Fear	I am proud to serve as a member of the Committee on Homeland Security, including as Chairman of the Emergency Management and Technology Subcommittee.Â Protecting our homeland requires constant vigilance across many fronts â€“ from securing our borders and preventing illegal crossings, to addressing emerging threats posed by drones, cyberattacks, and bioterrorism.Â Â Our nation faces complex and evolving challenges, including drug and human trafficking, threats to mass gatherings and critical infrastructure, and risks to our agricultural and food systems
16596	No Propaganda	695 - USPS Fairness Act H.Res.119- Expressing that the USPS should take all appropriate measures to restore service standards in effect as of 7/1/2012 H
13966	Loaded Language	The strategy of the United States and our allies must include comprehensive solutions and correct root causes of Putin's aggression, not simply reactionary measures. ChinaSince the establishment of diplomatic relations with China more than 40 years ago, the United States has sought a constructive relationship with China. However, over the years, China has chosen a path of economic aggression and has sought to assert its power and influence around the world
2718	No Propaganda	The Inflation Reduction Act, which was signed into law in 2022, provided a historic investment of $369 billion for climate solutions. This investment across all industries is expected to reduce over 40% of greenhouse gas emissions by 2035, compared to 2005 levels.  Things to Know Member of the House Safe Climate Caucus and Sustainable Energy and Environment Coalition (SEEC), and co-chair of the SEEC Climate Jobs Task ForceEarned a 100% on the League of Conservation Voters 2023 ScorecardAuthored the Clean Corridors Act, which passed as part of the Bipartisan Infrastructure Law in 2021, and provides funding to establish a network of electric vehicle charging infrastructure across the country
