ID	Label	Text
14037	No Propaganda	6894 - No Energy Revenues for Russian Hostilities Act03/01/2022 – Cosponsor: H.R.2718 - Maximum Pressure Act02/28/2022 – Cosponsor: H
13826	No Propaganda	855 - Independent and Objective Oversight of Ukrainian Assistance Act02/28/2022 – Cosponsored: H.R.6742 - Never Yielding Europe’s Territory (NYET) Act of 202201/10/2022 – Cosponsored: H
15472	Loaded Language	As a former Montana Land Board Commissioner, I was proud to help manage and conserve our state lands, including playing a key role in the creation of the Big Snowy Mountains Wildlife Management Area. I am a member of the Public Lands Caucus and have cosponsored Congressman Zinke’s Public Lands in Public Hands Act. This legislation will help prevent the sale or transfer of land without an act of Congress and proper studies being done
17544	Loaded Language	The Congressman's staff promptly responded to our request for assistance, contacted the IRS Tax Advocate Services on our behalf, and advocated for our need to expedite review and resolution with professional skill. We greatly appreciate the response we received. Thank you!”- David, Beacon“My 2022 tax return was held up by the IRS for nine months
7434	No Propaganda	Larson helped pass the American Rescue Plan, which gave Connecticut $275 million to ensure providers were able to stay open and directly support low-income families in need of care.  Tax Cuts for FamiliesAs a senior member of the Ways and Means Committee, responsible for tax policy, Rep. Larson is working to ensure the tax code works for low-income and middle-class families, not the wealthy and corporations
2360	Loaded Language	For more than 70 years, streetcars rolled through downtown Sacramento, and the Congresswoman has a vision for building on that history and bringing streetcars back to the region.  The streetcar project will help connect West Sacramento and Sacramento, and provide more options to residents and tourists who are looking to move more efficiently between neighborhoods. In February 2016, the Obama Administration recommended that Sacramento’s streetcar initiative receive funding in his budget request
11528	Loaded Language	 As COVID-19 upended our economy, I heard from constituents about the financial stress they experienced as a result of rising prices and supply chain issues. I understand the concern and frustration these costs create – no family should have to worry about how they will put food on the table or fill up their gas tank. In Washington, DC, my colleagues and I have been fighting to control inflation and lower costs for our community
6429	No Propaganda	R. 2.I passed an amendment through the House that redirected funding to CBP fentanyl detection at Border Patrol Checkpoints to prevent fentanyl from entering America
8114	No Propaganda	Local Municipalities Some municipalities in the affected region have decided to waive local building and permitting fees associated with construction and repairs to homes with crumbling foundations. Call your town officials for further information on your town's policies. Schools: One elementary school in Connecticut has tested positive for pyrrhotite in the concrete used to pour the school
12463	Loaded Language	These operations provide more than half the jobs in our state, so he knows just how important they are to Mainers – particularly those in rural areas. From lobster boats to dairy farms to the remaining shops that line our local Main Streets, Maine has a proud legacy of independent, family-owned businesses that we must fight to preserve. When Jared arrived in Congress he sought out a position on the House Small Business Committee, where he has been able to work directly on the issues that affect Maine small businesses
4061	Loaded Language	Zoe will continue to support federal efforts to make housing more affordable.A Stronger, Innovative Economy for the 21st CenturyAs the elected Chair of the 39-member California Democratic Congressional Delegation, Zoe has worked with her colleagues to help California with investments in infrastructure, transportation, and clean American energy programs that put people to work in jobs that can't be sent overseas.Zoe has also proposed legislation to ensure a free and open Internet that boosts U
10669	Loaded Language	Ramirez understands that housing stability, food security, and access to healthcare are vital for older adults who have unique social, physical, and economic needs. That is why Ramirez supports policies that strengthen long-term services and expand a range of health-related social services and programs, Social Security 2100 Act, the Close the Medigap Act of 2023, and the Medicare Dental, Vision, and Hearing Benefit Act of 2023.
6653	Loaded Language	I support providing our armed forces with the resources they need to accomplish their missions and defend the Constitution.Under the previous administration, we rebuilt our military, crushed terrorist organizations, and stood up to our adversaries by ensuring American dominance in the sea, air, land, and even space by establishing the U.S
14064	No Propaganda	Res.336 - Calling on the Government of the Russian Federation to provide evidence or to release United States citizen Paul Whelan. VIDEOS12/08/2022 - Walberg: I'm Heartbroken for Paul Whelan's Family 03/07/2022 – Walberg Calls to Open Up Domestic Energy Production09/28/2021 – Walberg Warns of Reliance on Russian Oil 07/28/2021 – Walberg Urges Biden Admin to Speed Up Passport Backlog04/23/2021 – Walberg Calls on Russia to Release Michigander Paul Whelan01/09/2020 – Walberg: The World if a Safer Place with Soleimani Gone
20734	Name Calling	The current Congress in Washington has failed to end wasteful spending. The national debt is $34,000,000,000,000. Inflation is up
23694	Loaded Language	I came to Washington to roll up my sleeves and solve problems. Far too often, politicians in Washington let politics get in the way of getting important work done on behalf of the American people. I am working to change that
20171	No Propaganda	Due to the region's history, the U.S National Park Service recognizes northwestern Pennsylvania as the Oil Region National Heritage Area.With this history in mind, oil and gas production continues to be a major economic engine in the ANF and surrounding areas
1518	No Propaganda	For more information concerning work and views related to Energy and the Environment, please  contact our office.View information on saving on gas and home energy expenses.
18327	Loaded Language	We are blessed to have farmers who are the best stewards of the land and the best caretakers of their animals. Ohio's Second Congressional District is home to over 10,000 farms, with family farms making up 96% of them. This means that by supporting our agriculture industry, Congress will support our rural families and enable them to thrive
23314	Loaded Language	 I also support legislation to keep workers safe on the job by codifying certain industry-recognized safety standards when companies attempt to put profits over people. Expanding Education and Workforce Training For too many people, the barriers to receiving an education or obtaining the skills needed to succeed are insurmountable. I have long advocated for greater funding for community and technical colleges and supported increased investments in paid workforce training opportunities like Registered Apprenticeship programs and work-based learning programs
8071	No Propaganda	gov/Business/DisasterInformation/DeterioratingResidentialConcreteFoundations To view the IRS PowerPoint presentation from the February 10th 2020 webinar, click here. /sites/evo-subsites/courtney-evo.house
15885	Loaded Language	Demanding Equal Pay for Equal Work Generations of women have fought for their rights in the workplace and finally closing the wage gap that has been present for all of our history is critical. That’s why I was a proud cosponsor of the Paycheck Fairness Act that passed the House in April 2021 to eliminate wage discrimination and force transparency about salary disparities. I also helped pass the Pregnant Workers Fairness Act to put forth explicit, unwavering rights for pregnant workers and support women’s ability to work and start a family
11016	Loaded Language	This Congress, I re-introduced the Supreme Court Ethics, Recusal, and Transparency Act with Representative Johnson, which would require the United States Supreme Court to develop an ethics code for justices and strengthen recusal standards where judges and justices have conflicts of interest. By taking action now, we can restore Americans’ faith in government and prove to the public that we are worthy of the responsibility they have entrusted us with. Increasing transparency and accountability in government is not only the key to increasing public trust; it is the key to improving the government
5361	Loaded Language	  As the world’s lone superpower, stepping back from international affairs only emboldens authoritarian regimes to fill that void. The resources we put towards the defense of our nation tells the rest of the world more about our country than any strategy or policy could hope to do. I intend to send clear messages about our priorities through the annual Defense Appropriations Act
1979	Loaded Language	This group, consisting of 180 Members of Congress, is devoted to finding commonsense solutions to our nation's ongoing gun violence epidemic.Following my appointment as Chairman, I held a series of open town halls on some of the actions Congress could take to address gun violence. Hundreds attended these meetings
13688	No Propaganda	The legislation was signed into law on December 16, 2014.Combating Human Trafficking: In September 2013, I introduced HR 3081 which assists the National Center for Missing and Exploited Children (NCMEC) in their ability to help law enforcement agencies and first responders identify, locate, and recover victims of child sex trafficking.  H
13565	Loaded Language	Michigan farmers work from dawn to dusk to put food on tables in our communities and all across the world. During the challenging economic times that have plagued the Michigan economy, the steady growth of our agricultural sector has kept our economy afloat. To maintain this edge, I believe we must:Protect our FarmlandMichigan’s farmers know better than most the importance of protecting our land for generations to come
8352	Loaded Language	Hardworking Americans are already living paycheck to paycheck, and energy is contributing to this cost-of-living crisis. The U.S
22397	Loaded Language	The Republican tax law created new incentives for multinationals to outsource American jobs abroad and stash their profits in island tax havens.I have been a strong advocate for closing tax loopholes that allow multinational corporations to avoid paying their fair share for our national security, infrastructure, and education system. My "No Tax Breaks for Outsourcing" Act, which I proposed in 2021, would level the playing field for small and domestic businesses, ensuring that large multinationals pay the same rate on profits made abroad as they do here at home
11794	No Propaganda	Congressman Mrvan serves on the House Appropriations Subcommittee on Commerce, Justice, and Science.  Through this Subcommittee, he will focus on providing adequate and appropriate funds, oversight, and direction for the International Trade Commission, which is responsible for defending our domestic manufacturing workforce from unfair trade practices, the Department of Commerce, which promotes economic development and job creation programs, and the Department of Justice, which invests in local first responder and law enforcement agencies.Congressman Mrvan also serves on the House Appropriations Subcommittee on Energy and Water Development
13989	Loaded Language	 The rhetoric and the aggressive actions by North Korea are unacceptable and the United States must take every action to work with our foreign partners and put tremendous economic pressure on the Kim regime to deter them from their nuclear weapons ambitions and undermine global security.  United Nations AccountabilityI remain concerned about the efficiency and effectiveness of the United Nations (UN) system. In the past, I have cosponsored legislation that would give the U
9988	No Propaganda	So far, much of my work on the Foreign Affairs Committee has focused on deterring our adversaries like China and Iran, changing the way we do export controls for critical technologies, reforming our foreign military sales process, and supporting our relationships in strategically important regions like Latin America and the Indo-Pacific. I’m excited to work with my colleagues on the Africa Subcommittee and Oversight and Intelligence Subcommittee to support American diplomacy and global leadership.
18712	Loaded Language	 Almost half the seniors in America (45%) would be living in poverty if not for Social Security. We must guarantee that Social Security, one of the most successful programs in American history, remains sound not only for current beneficiaries, but also future generations. The Social Security trustees have projected that the Trust Fund is projected to be $2
15686	Loaded Language	It is wrong to ignore the problems facing the program for younger workers and it is wrong to frighten senior citizens who are currently reliant upon Social Security benefits. I pledge to work towards a common-sense solution that respects Americans of all ages.
9369	Loaded Language	It has already led to the development of a generic competitor for the EpiPen, which was desperately needed as the manufacturer spiked the rate of that life-saving medicine due to lack of competition. To date, Bilirakis's provision has led to the development of more  than 200 various therapies for which there wasn't previously a generic competitor.Additionally, Congressman Bilirakis joined his colleagues last Congress in introducing H
3704	No Propaganda	 This bill would expand the federal background check system to cover all firearm sales, including those at gun shows, over the internet, or in classified ads, while also incentivizing states to provide more accurate and complete information to the national background check database. I cosponsored and voted for, and the House passed, the Enhanced Background Checks Act of 2021. This bill would close the "Charleston loophole," a gap in federal law that lets gun sales proceed without a completed background check if three business days have passed
4327	No Propaganda	I am a cosponsor of the Commission to Study and Develop Reparation Proposals for African-Americans Act which would study the impact of slavery and continuing discrimination against African Americans resulting directly and indirectly from slavery to segregation to the desegregation process and the present day. I am a cosponsor of the Commission on the Social Status of Black Men and Boys Act to establish a bipartisan commission that will be housed within the United States Commission on Civil Rights office tasked with examining the social disparities that disproportionately affect black men and boys in America.  I am a cosponsor of the United States Commission on Truth, Racial Healing, and Transformation Act to examine the effects of slavery, institutional racism, and discrimination against people of color, and how our history impacts laws and policies today
11261	No Propaganda	 I remain committed to ending this shutdown by working with both parties to ensure critical Affordable Care Act (ACA) tax credits remain in place to prevent insurance premiums from spiking and to reopen the government as soon as possible.What This Means for YouMany constituents have reached out asking how the shutdown affects our community. Here’s what you need to know:Federal agencies have furloughed staff, which may slow or suspend services
13245	Name Calling	By cutting critical social programs, reversing our achievements to combat climate change, and making education less affordable, H.R. 1 proves that Republican are not working for you but for their billionaire friends
4987	No Propaganda	Jackson Women’s Health Organization decision could be applied to potentially overturn other fundamental rights like access to contraception and the right for same-sex couples to marry.That’s why my colleagues and I acted swiftly to pass the Respect for Marriage Act in the 117th Congress. This legislation, which I also cosponsored, formally repeals the Defense of Marriage Act (DOMA), which prohibited the federal government from formally recognizing same-sex marriage
12471	No Propaganda	5 billion to rebuild Maine’s roads and bridges, the Bipartisan Infrastructure Law, which Jared voted for in 2021, dedicated over $100 million to high-speed internet expansion – an effort Jared has continued to focus on as part of the House Rural Broadband Task Force.Jared knows Maine small businesses also need qualified, experienced workers, and he’s working to meet that need by improving the skills of Maine’s workforce through training and apprenticeship programs. Alongside this, he is fighting the types of federal regulations and private sector practices that work against small businesses – recently pushing for congressional action on Right to Repair legislation
21387	Loaded Language	 This landmark legislation includes major wins for families in our community—securing tax relief, investing in border security, strengthening national defense, increasing energy production, supporting families, securing healthcare, and cutting wasteful federal government spending. WHAT DOES THE ONE BIG BEAUTIFUL BILL ACCOMPLISH?Secures Tax Relief Eliminates taxes on tipsEliminates taxes on overtimePrevents a 22% tax hike on average taxpayers in our districtShields small businesses from a devastating 43% tax increaseSecures take-home pay for a family of four up to $10,700Preserves Death Tax exemptions for family farmsProvides tax relief for 88% of seniors receiving Social Security benefitsInvests in Border SecurityBoosts funding for border wall constructionAllocates nearly $150 billion to secure our border and facilitate deportationsStrengthens law enforcement efforts to stop fentanyl from coming across our bordersEquips the Coast Guard with critical tools and resourcesFunds the hiring of 18,000 law enforcement officers to better protect our communities and secure the borderProvides hiring bonuses for ICE and Border Patrol agentsStrengthens National DefenseProvides our military with modern equipmentFunds the Golden Dome missile defense systemExpands housing, healthcare, and benefits for U.S
4478	Loaded Language	I am committed to supporting law and order in our country and working to keep our communities safe. In recent years, our nation has seen an unprecedented spike in murders, particularly in cities where there were efforts to defund or undermine our law enforcement officers. Although reforms are needed to ensure safer interactions with the police, defunding law enforcement is certainly not a viable option, and stripping them of their ability to keep us safe is a dangerous path for our nation
21000	Loaded Language	Finally, American entrepreneurs and business owners have a tax system that will make America more competitive on a global scale.For over 30 years, East Tennessee families had less of their paychecks to use as they pleased, and were paying too much in taxes. With the passage of the Tax Cuts and Jobs Act a typical family of four in Tennessee will see a tax cut of just over $2,000
5151	Loaded Language	This legislation would provide grants to states to make the first two years of community college completely free. Opening up the door to an education so many Americans want, but many may not have the means to achieve. I am proud to say that this legislation was included as part of the College Affordability Act
1599	Loaded Language	 One of these pieces of legislation passed through the House of Representatives last Congress: The Agent Raul Gonzalez Officer Safety Act (H.R. 5585) to impose a life sentence on migrants and human smugglers who engage in high-speed car chases with law enforcement officers
18425	No Propaganda	Sponsor of the Social Security Fairness Act to end the Government Pension Offset and Windfall Elimination Provision in Social Security.Supports the Rehabilitation for Multiemployer Pensions Act to shore up the multi-employer pension system.Read more below, or please contact my office for more information concerning my work and views on Seniors' Issues
5660	No Propaganda	 I am leading the Border Water Quality Restoration and Protection Act. This bill would help address pollution by designating the Environmental Protection Agency (EPA) as the lead agency. Under the bill, the EPA would be required to coordinate all federal, state, and local agencies to plan and construct infrastructure projects to combat pollution along the border, streamlining decision-making and strategic planning between agencies
11793	Loaded Language	Mrvan looks forward to advancing policies that clearly define our nation’s values and priorities through the federal funding process.Congressman Mrvan serves on the House Appropriations Subcommittee on Commerce, Justice, and Science.  Through this Subcommittee, he will focus on providing adequate and appropriate funds, oversight, and direction for the International Trade Commission, which is responsible for defending our domestic manufacturing workforce from unfair trade practices, the Department of Commerce, which promotes economic development and job creation programs, and the Department of Justice, which invests in local first responder and law enforcement agencies
14625	Loaded Language	In Washington, I’m working every day to help lift those folks up and ensure their hard work pays off. That’s why, for the past several months, my top priority in Washington has been identifying and enacting solutions to bring down prices in our economy and reduce the inflation that is stretching families’ budgets thin.I was proud to help lead the effort to pass the Lower Food and Fuel Costs Act, a bipartisan package of bills that will lower prices for families at the grocery aisle and the gas pump by giving America’s farmers the support and resources they need to thrive
23451		 While the vast majority of law enforcement officers in our country operate with the highest degree of professionalism and without bias, the specter of racial profiling has greatly impacted relationships with some communities of color. It is critical that we address the underlying issues that have created such divides. It is for that reason that I have cosponsored legislation that would establish pilot grant programs through the Department of Justice (DOJ) using existing funding to assist state, local, and tribal law enforcement agencies with the costs of purchasing or leasing Body Worn Cameras (BWCs)
ID		text
2951	No Propaganda	As Democratic Leader, Pelosi supported President Bush's bilateral PEPFAR (President's Emergency Plan For AIDS Relief) initiative. During her first two terms as Speaker of the House, working with Presidents Bush and Obama, she successfully fought to more than double bilateral funding for global AIDS, increasing the U.S
2669	No Propaganda	2166San Ramon Valley Unifiedwww.srvusd.k12
8067	No Propaganda	house.gov/files/IRS%20Letter.pdf To view the IRS webinar from several years ago on the casualty loss deduction and net operating losses due to crumbling foundations, click here:https://www
12531	No Propaganda	4 billion for the construction of three Navy destroyers and $150 million for research and development to pave the way for the next generation of Bath-built ships. Jared uses his position on the Armed Services Committee to support these Maine institutions and their workers at the federal level —– including bringing congressional leaders to Bath —– ensuring they have access to the resources they need and helping create a level playing field to compete for federal contracts. Jared understands that nation-building is not in America’s best interests, and has worked to reaffirm Congress’ authority — and the executive branch’s limits — over the ability to start wars
10367	Loaded Lanugage	In Congress, I'm working to ensure that racial and ethnically diverse communities, as well rural and urban communities, have access to affordable health care because health care is a human right.I have the honor of serving on the Energy and Commerce Health Subcommittee – Congress' main policy writing institution for healthcare legislation – and I chair the Congressional Black Caucus Health Braintrust – where I use that platform to raise the alarm on key health equity issues and convene stakeholders to propose solutions. These roles place me at the nexus of legislative efforts to ensure quality, affordable healthcare for all Illinoisans
15558	No Propaganda	house.gov for more information, or to join the Broadcasters Caucus.More on the Broadcasters Caucus by clicking here
23224	No Propaganda	 I also welcome the administration's implementation of the E-Verify+ program—an important step toward protecting American jobs by helping employers verify work authorization more effectively. I support the reinstatement of proven policies like "Remain in Mexico" and will give serious consideration to making E-Verify mandatory nationwide. We must also strengthen our asylum processes to reduce fraud while ensuring that those truly in need receive protection
16236	No Propaganda	 In New Jersey, there are 23 federally-funded Health Center organizations that serve 511,947 patients through a combined 144 delivery sites. Congressman Pallone is proud to support community health centers so they may grow and expand. According to the National Association of Community Health Centers, community health centers in Congressman Pallone's district leveraged $7,245,311 in federal investments and served approximately 63,135 patients in 2016
4644	Loaded Lanugage	Most recently, he worked to make the Honoring our PACT Act become law. Included in the landmark package are his three bills that will assist over 3.5 million veterans in obtaining the health care they’ve earned, deserve, and desperately need
23129	Loaded Lanugage	 The evolution of hydropower has proven to be an affordable and reliable source of energy for rural and metropolitan communities across America allowing everyday citizens to heat their homes, operate their appliances, and access clean water. Yet rather than applauding this renewable source of clean energy, efforts to breach our dams persist. I have said it before, and I will say it again—Congress alone has the authority to breach the Lower Snake River Dams, and as long as I am your representative, I will fight to ensure our dams remain in place
4367	No Propaganda	S. Department of Health and Human Services (HHS), through the Centers for Medicare & Medicaid Services (CMS), announced the first ten drugs covered under Medicare Part D selected for negotiation. The negotiations with participating drug companies will occur in 2023 and 2024, and any negotiated prices will become effective beginning in 2026
5154	No Propaganda	As we continue working to pass comprehensive legislation, I have worked with my colleagues to pass smaller bills that would provide immediate relief to students. In 2017, I introduced theAll-Year Access Act with Rep. Lucille Roybal-Allard (D-CA) to restore the year-round Pell Grant eligibility which was eliminated in 2011
1414	Loaded Lanugage	With the enactment of the Medicare Part D prescription drug program, more people are taking advantage of the many benefits such as lower prices and greater choices that are being offered.With increasing premiums, higher costs of living, and skyrocketing drug prices, the Administration needs to compromise with Congress on real-life, affordable options provided by the private sector has to work to ensure our senior citizens and future generations do not have to choose between buying groceries and prescription drugs.I opposed the President's healthcare bill, the Patient Protection and Affordable Care Act (PPACA), also known as Obamacare
6927	Loaded Lanugage	The Founding Fathers understood this, which is why they were careful to create a limited government that left the majority of the power to the states and to the people through the Tenth Amendment.The Constitution is the greatest governing document in history, and I support an originalist interpretation of the text. The Founders included the separation of powers and a system of checks and balances to protect against tyranny
3598	Loaded Lanugage	R. 1 takes real action to "drain the swamp" by extending conflict-of-interest laws to the President and Vice President by requiring the release of their tax returns, closing loopholes that let former members of Congress avoid cooling-off periods for lobbying, breaking the revolving door between industry and the federal government, and establishing a code of conduct for the Supreme Court. I wrote several portions of H
17326	Loaded Lanugage	I also fought tooth and nail for federal funding for initiatives that will create more housing in communities that have been hit hard by the housing crisis. I’m proud that I secured $1 million for the Rumshock Veterans Foundation’s Veterans Village Project to build a community of ten homes for veterans in Port Jervis and $1 million for the Chester Agricultural Center to construct housing for its farmworkers. I’ll keep fighting to make housing more affordable in the Hudson Valley because no family should have to pick between putting food on the table, having a roof over their heads, or paying medical bills
2428	No Propaganda	978, Clean and Efficient Cars Act of 2019, to restore the Obama-era tailpipe emission and fuel economy standards rollback by the Trump Administration.In March 2021, she led a letter with 70 of her colleagues urging the Biden Administration to take action to reinstate California’s Clean Air Act waiver and restore the Obama-Biden tailpipe emission and fuel economy standardsIn July of 2021, she led a letter a follow up letter with 130+ of her colleagues to reiterate the importance of reinstating the California authority to set its own vehicle emission standardsIn October of 2021 she led a letter to President Biden urging his Administration to adopt the strongest proposal for new tailpipe emission standards. The new tailpipe emissions rule announced in December of 2021 incorporated many of the policies that the Congresswoman had urged for over the past years
21881	Loaded Lanugage	 Robust and modernized mechanisms for public participation and environmental cooperation. Bolster US-Mexico efforts to combat trade in illegally taken wildlife, fish and timber. Prohibitions on some of the most harmful fisheries subsidies New protections for marine species like whales and sea turtles, including a prohibition on shark-finning and a commitment to working together to protect marine habitat
15774	Loaded Lanugage	 I’m fighting to make sure our border is fully funded in smart and efficient ways. Creating a Path to Citizenship Every day, I have conversations with House Republicans and just about all of them agree we need to protect our border and process asylum claims more efficiently, so those who are fleeing violence and persecution can come here to live, work, pay taxes, and strengthen our economy. I have helped craft a framework to protect our border, support our economy, and provide a pathway to citizenship
22897	Loaded Lanugage	Sanders (1964), where the Court states:No right is more precious in a free country than that of having a voice in the election of those who make the laws under which, as good citizens, we must live.  Other rights, even the most basic, are illusory if the right to vote is undermined.Congressman Scott is an ardent supporter of the Voting Rights Act and was instrumental in the passage of the Fannie Lou Hamer, Rosa Parks, Coretta Scott King, César Chávez, Barbara C
19256	Loaded Lanugage	In order to safeguard our nation and our way of life, we must continuously strengthen our military and provide the very best for our troops. It is equally important that we continue providing for our nation's veterans when they return home from military service. During my time in Congress, I will focus on ensuring that those who have defended our nation have access to high-quality health care, education, and family support
17292	Loaded Lanugage	He truly is a bipartisan congressman and shows the example of what leading should be like. Thank you, Congressman Ryan, a leader and friend to Hyde Park.” - Hyde Park Supervisor Al Torreggiani I brought Department of Transportation leadership to Stewart International Airport to discuss how we can work together and form partnerships throughout our community to bring home more of the historic BIL funding and bolster our local transportation systems
21431	Name Calling	 Citizenship Act – saying it is "dead on arrival" and a "sop to the radical left"Called the Biden Admin and Democrats out in a press conference for not giving "a whit" about immigrants but just wanting "political benefits for the Democratic party."For more information concerning work and views related to Congress, please contact our office.
21557	No Propaganda	R. 7129, the Put America on Commission Act of 2024, passed out of Committee, which maximizes recovery efforts for fraudulent pandemic loan funds. My bill to hold fraudsters accountable by prohibiting individuals convicted of defrauding the Government from receiving any future assistance from the SBA (H
13397	No Propaganda	 Airstrikes on Iran-Backed Houthis in YemenDecember 18, 2023: Democratic Veterans Call for Change in Israel’s Gaza StrategyDecember 14, 2023: Vote Explainer: Condemning Antisemitism on University campusesDecember 11, 2023: Statements on Campus Antisemitism and Harvard UniversityDecember 7, 2023: Moulton Leads Letter Expressing Concern with Israeli Military’s Actions in GazaDecember 6, 2023: Statement on Harvard President's Congressional Testimony on Campus AntisemitismDecember 6, 2023: Vote Explainer – Condemning AntisemitismNovember 28, 2023: Moulton Statement on Israeli Hostage ReleasesNovember 8, 2023: Vote Explainer - The Censure of Rep. TlaibNovember 3, 2023: Moulton Calls for Civilian Evacuation & Surge of Humanitarian Aid into GazaOctober 9, 2023: Statement on Harvard Student Group Letter Blaming Israel for Hamas Terror AttackOctober 7, 2023: Statement on the Attacks Against IsraelNewsletter:A Note on Israel and GazaOp-Eds: CNN: "Netanyahu Needs an End Game" (Oct. 19)TIME: "The Lesson Israel Must Learn From Americaâs Fight in Fallujah" (Dec
6172	Loaded Lanugage	"We are supportive of and grateful for the work being done in Congress by Congresswoman Boebert… For more than thirty years, the Upper Colorado and San Juan Recovery Programs have served as a national model for collaboratively working to recover endangered species while protecting the water needs of growing communities in Colorado and throughout the Upper Colorado River Basin." – Andy Mueller, General Manager of the Colorado River DistrictMy Trust the Science Act, which delists the gray wolf from the Endangered Species List and allows state management of this species to protect farmers and ranchers’ livestock, passed the House as part of the Interior Appropriations Bill and also passed the House of Representatives as a standalone bill with bipartisan support."She’s doing what’s right for her constituents…She’s doing what’s right for the environment
10637	Loaded Lanugage	But discriminatory and exclusionary housing policies and an unaffordable and inaccessible housing market have made it far too difficult for many to achieve the dream of homeownership. A co-sponsor of the Original Fair Housing Resolution, the Housing for All Act, and the Housing Crisis Response Act, Congresswoman Ramirez is a champion for policies and programs that give Americans the opportunity to set roots in a place they can call their own.
2085	Name Calling	Cummings Lower Drug Costs Now Act. The landmark legislation empowers the federal government to negotiate the price of prescription drugs and caps Medicare beneficiaries’ out-of-pocket costs. The House-passed legislation stops drug companies from ripping off Americans while charging other countries less for the same drugs by limiting the maximum price for any negotiated drug and making the lower drug prices negotiated by Medicare available to Americans with private insurance
11629	Loaded Lanugage	The Women’s Health Protection Act, which I was proud to help pass for a second time in July 2022, would enshrine access to safe abortion care and reproductive health care into federal law. I was also proud to vote for the Right to Contraception Act, which would place the right to access and use contraception into federal law. As long as I have a vote in Congress, I’ll fight to defend women’s bodily autonomy and the right for every American to access reproductive health care
6307	No Propaganda	In multiple legislative provisions signed into law, I secured $160 million to fund the Iron Dome, the air defense system of our key national security ally, Israel.In multiple legislative provisions signed into law, I secured $160 million into federal law to fund the Arrow Weapon System, the missile defense system of our key national security ally, Israel.I secured $7 million into federal law for the Farm Service Agency’s Grassroots Source Water Protection Program
20548	No Propaganda	 The entity to receive funding for this project is the Pennsylvania Department of Transportation. The funding would be used to support a Surface Transportation Block Grant Program eligible project.Financial disclosure letterCoraopolis Waterline ReplacementSubcommittee/Agency/Account: Interior and Environment, Environmental Protection Agency, State and Tribal Assistance GrantsRecipient: Borough of CoraopolisAddress: 1301 Fourth Avenue, Coraopolis, Pennsylvania 15108Requested amount: $800,000Description: Proposed construction for the Coraopolis Waterline Improvements project generally includes replacement of existing lead joint water main piping for the objective of removing lead piping materials in direct contact with drinking water
1516	Loaded Lanugage	It’s time to put money back in the pockets of American families and workers and right-size wasteful government spending.  Responsible stewardship of public funds is crucial to maintaining America’s financial stability and ensuring a prosperous future for our children.
16094	Loaded Lanugage	5 trillion. Congressman Pallone believes the American tax system should serve all Americans by growing our economy and supporting the middle class and those who aspire to reach it. He also believes that we should end unfair tax breaks that shield the wealthiest Americans from paying their fair share
21777	Loaded Lanugage	We are committed to protecting and strengthening Medicare and Medicaid by cutting waste, fraud, and abuse so these programs serve those who truly need them—our seniors and the most vulnerable—not able-bodied adults or illegal immigrants. By embracing innovative solutions, we can expand transparency, improve access, and drive down costs for all Americans. We stand with President Trump and Secretary Kennedy in their mission to Make America Healthy Again
5173	Loaded Lanugage	Quality, accessible, affordable health care should be a right, not just a privilege reserved for the wealthy few. Thanks to the Affordable Care Act (ACA), we've made this fundamental right a reality. I am proud of the work I did in the Ways and Means Committee to prohibit health insurance companies from charging women higher health insurance premiums than men
1905	Loaded Lanugage	We must be prepared for the next disaster. I strongly support resiliency investments and am working hard to ensure citizens in our district and across the country can protect their homes, which is often their most valuable asset. I have introduced legislation that would provide a tax credit to homeowners who invest in disaster mitigation activities to protect their homes to make these protective measures more affordable
5428	Appeal to Fear	 319) which would do just that and help cut off the job magnet that draws people here illegally. I also believe that to truly secure our homeland, we must stop the flow of illicit narcotics into our communities. Fentanyl, in particular, is especially deadly and is being trafficked across our southern border every day
8106	Loaded Lanugage	gov. The Department of Consumer Protection has also issued a warning to homeowners to be wary of scams to repair or replace faulty concrete. I urge consumers to take precautions before making any payments or signing contracts
20177	No Propaganda	Increase Recreation and Tourism: As a former healthcare professional and Boy Scout Leader, I encourage the many benefits of outdoor recreation and physical activity. In Pennsylvania's 15th Congressional District, we are blessed with an abundance of lands that can cater to some of the best outdoor experiences in the state. The ANF offers year-round activities such as camping, fishing, boating, hiking, biking, ATVing and snowmobiling
10301	Loaded Lanugage	I fully supported the rewrite of the Elementary and Secondary Education Act (ESEA), reversing the misguided No Child Left Behind Act, as a bipartisan effort to aid underfunded schools and provide support to teachers by giving states and districts a bigger voice in local education. I voted in favor of the Every Student Succeeds Act (ESSA) in 2015 to ensure comprehensive education for students and adults alike. I introduced an amendment into the ESSA to promote adult literacy and financial literacy across America
7499	Loaded Lanugage	  Defeating the Alternative Engine remains one of Congressman Larson’s most significant accomplishments because of what it means for our state and our skilled manufacturing workforce. Pratt & Whitney, based in East Hartford and Middletown, is now the only engine supplier for the Joint Strike Fighter program. This means that Connecticut’s highly-skilled, highly trained machinist and engineer workforce will continue to work on the military’s most advanced programs for decades to come
9734	Loaded Lanugage	Our current system is broken. With backlogs lasting years, millions of people are kept from reuniting with their family members or contributing to our economy. In the immigration process, many more are deprived of the basic legal rights that our Constitution enshrines
